Contour_0
-50.000000,0.357053,-1.000000
-49.379906,0.000000,-1.000000
-49.000000,-0.196726,-1.000000
-48.427471,-0.572528,-1.000000
-48.000000,-0.832672,-1.000000
-47.800468,-1.000000,-1.000000
-47.000000,-1.552390,-1.000000
-46.474743,-2.000000,-1.000000
-46.000000,-2.435235,-1.000000
-45.545975,-3.000000,-1.000000
-45.000000,-3.514552,-1.000000
-44.336735,-4.000000,-1.000000
-44.000000,-4.296279,-1.000000
-43.139423,-5.000000,-1.000000
-43.000000,-5.106012,-1.000000
-42.763271,-5.236728,-1.000000
-42.000000,-5.680721,-1.000000
-41.145226,-5.854774,-1.000000
-41.000000,-5.858325,-1.000000
-40.603394,-6.000000,-1.000000
-40.000000,-6.289089,-1.000000
-39.715950,-6.284049,-1.000000
-39.204247,-6.000000,-1.000000
-39.044109,-5.955892,-1.000000
-39.000000,-5.921112,-1.000000
-38.438915,-5.561085,-1.000000
-38.000000,-5.064967,-1.000000
-37.967861,-5.032138,-1.000000
-37.944077,-5.000000,-1.000000
-37.497070,-4.502929,-1.000000
-37.137119,-4.000000,-1.000000
-37.084721,-3.915278,-1.000000
-37.000000,-3.809772,-1.000000
-36.751572,-3.248427,-1.000000
-36.696686,-3.000000,-1.000000
-36.671574,-2.328428,-1.000000
-36.630436,-2.000000,-1.000000
-36.490234,-1.509764,-1.000000
-36.451107,-1.000000,-1.000000
-36.521687,-0.478314,-1.000000
-36.485172,0.000000,-1.000000
-36.320900,0.320900,-1.000000
-36.228878,1.000000,-1.000000
-36.251019,1.251019,-1.000000
-36.087242,2.000000,-1.000000
-36.045254,2.045254,-1.000000
-36.000000,2.274990,-1.000000
-35.838299,2.838297,-1.000000
-35.801735,3.000000,-1.000000
-35.642429,3.642431,-1.000000
-35.552383,4.000000,-1.000000
-35.416931,4.416932,-1.000000
-35.189129,5.000000,-1.000000
-35.157013,5.157013,-1.000000
-35.009068,6.000000,-1.000000
-35.007298,6.007299,-1.000000
-35.000000,6.037169,-1.000000
-34.835411,6.835411,-1.000000
-34.810120,7.000000,-1.000000
-34.682213,7.682211,-1.000000
-34.551517,8.000000,-1.000000
-34.429543,8.429543,-1.000000
-34.251553,9.000000,-1.000000
-34.174992,9.174992,-1.000000
-34.000000,9.407242,-1.000000
-33.756168,9.756169,-1.000000
-33.552593,10.000000,-1.000000
-33.332256,10.332258,-1.000000
-33.000000,10.832637,-1.000000
-32.927731,10.927732,-1.000000
-32.940247,11.000000,-1.000000
