21.423,-50,0
17.244,-50,0
13.0651,-50,0
8.8862,-50,0
4.7073,-50,0
0.5283,-50,0
-3.6506,-50,0
-7.8295,-50,0
-12.0084,-50,0
-16.1874,-50,0
-20.3663,-50,0
-24.5452,-50,0
-28.7242,-50,0
-32.9031,-50,0
-37.082,-50,0
-41.2609,-50,0
-45.4399,-50,0
-49.6188,-50,0
-50,-46.2023,0
-50,-42.0234,0
-46.8506,-40.9115,0
-42.6743,-40.7633,0
-38.4999,-40.5682,0
-34.3284,-40.3204,0
-30.1609,-40.0121,0
-25.9993,-39.6329,0
-21.8463,-39.1686,0
-17.7066,-38.5988,0
-13.588,-37.8926,0
-9.506,-37.0001,0
-5.4952,-35.8312,0
-1.6548,-34.1955,0
1.6792,-31.7076,0
3.5928,-28.0519,0
3.4699,-23.9057,0
2.1082,-19.9625,0
0.1852,-16.2543,0
-2.0069,-12.697,0
-4.3323,-9.225,0
-6.7299,-5.8024,0
-9.189,-2.4236,0
-11.7053,0.9128,0
-14.2757,4.2076,0
-16.8981,7.4612,0
-19.5709,10.6735,0
-22.293,13.8442,0
-25.0636,16.9727,0
-27.8821,20.058,0
-30.7482,23.0991,0
-33.6619,26.0947,0
-36.623,29.0434,0
-39.6317,31.9435,0
-42.6882,34.7932,0
-45.7929,37.5904,0
-48.946,40.3328,0
-50,44.024,0
-50,48.2029,0
-47.6182,50,0
-43.4393,50,0
-39.2813,49.9443,0
-36.0956,47.24,0
-32.8199,44.6455,0
-29.4482,42.1772,0
-25.9747,39.8544,0
-22.3951,37.6989,0
-18.7067,35.7356,0
-14.91,33.9911,0
-11.0101,32.4919,0
-7.0173,31.2616,0
-2.9476,30.316,0
1.1783,29.6577,0
5.3386,29.271,0
9.5143,29.1179,0
13.693,29.1367,0
17.8706,29.2408,0
22.0488,29.3177,0
26.2263,29.2339,0
30.3874,28.8627,0
34.4823,28.0442,0
38.3795,26.5561,0
41.7932,24.1702,0
44.3367,20.8756,0
45.8507,16.9926,0
46.5039,12.8706,0
46.5422,8.6944,0
46.151,4.5352,0
45.4518,0.4159,0
44.5235,-3.6582,0
43.4186,-7.6882,0
42.1738,-11.6772,0
40.8153,-15.629,0
39.3624,-19.5472,0
37.83,-23.4349,0
36.2294,-27.2951,0
34.5698,-31.1303,0
32.8585,-34.9428,0
31.1015,-38.7343,0
29.3037,-42.5068,0
27.4693,-46.2615,0
25.6019,-50,0
